C:\Users\Hello\mlops-neural-machine-translation\src\training\run_opus.py:110: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `Trainer.__init__`. Use `processing_class` instead.
  trainer = Trainer(
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None}.
                                                                                                                                                               
{'loss': 0.7166, 'grad_norm': 1.164286732673645, 'learning_rate': 0.0004992128738849046, 'epoch': 0.0}
{'loss': 0.221, 'grad_norm': 1.3466955423355103, 'learning_rate': 0.0003006996676578625, 'epoch': 0.4}
{'loss': 0.2685, 'grad_norm': 4.041297435760498, 'learning_rate': 0.000299842574776981, 'epoch': 0.4}
{'loss': 0.3182, 'grad_norm': 1.8422825336456299, 'learning_rate': 0.00029896799020465284, 'epoch': 0.4}
{'loss': 0.222, 'grad_norm': 0.6287446618080139, 'learning_rate': 0.0002980934056323247, 'epoch': 0.4}
{'loss': 0.1968, 'grad_norm': 0.9316732287406921, 'learning_rate': 0.0002972188210599965, 'epoch': 0.41}
{'loss': 0.1875, 'grad_norm': 0.9165400862693787, 'learning_rate': 0.00029634423648766835, 'epoch': 0.41}
{'loss': 0.1923, 'grad_norm': 0.522806704044342, 'learning_rate': 0.0002954696519153402, 'epoch': 0.41}
{'loss': 0.1977, 'grad_norm': 0.5766307711601257, 'learning_rate': 0.00029459506734301206, 'epoch': 0.41}
{'loss': 0.1902, 'grad_norm': 0.7082095146179199, 'learning_rate': 0.0002937204827706839, 'epoch': 0.41}
{'loss': 0.1789, 'grad_norm': 0.9396348595619202, 'learning_rate': 0.00029284589819835577, 'epoch': 0.41}
{'loss': 0.1854, 'grad_norm': 1.7729172706604004, 'learning_rate': 0.00029197131362602763, 'epoch': 0.42}
{'loss': 0.2093, 'grad_norm': 1.0066264867782593, 'learning_rate': 0.0002910967290536995, 'epoch': 0.42}
{'loss': 0.1835, 'grad_norm': 0.766460120677948, 'learning_rate': 0.00029022214448137134, 'epoch': 0.42}
{'loss': 0.1908, 'grad_norm': 0.6694861054420471, 'learning_rate': 0.0002893475599090432, 'epoch': 0.42}
{'loss': 0.1813, 'grad_norm': 0.7795403599739075, 'learning_rate': 0.00028847297533671505, 'epoch': 0.42}
{'loss': 0.1715, 'grad_norm': 0.7962582111358643, 'learning_rate': 0.0002875983907643869, 'epoch': 0.43}
{'loss': 0.2031, 'grad_norm': 0.9927404522895813, 'learning_rate': 0.0002867238061920588, 'epoch': 0.43}
{'loss': 0.1997, 'grad_norm': 1.3066630363464355, 'learning_rate': 0.00028584922161973067, 'epoch': 0.43}
{'loss': 0.1859, 'grad_norm': 1.3109897375106812, 'learning_rate': 0.0002849746370474025, 'epoch': 0.43}
{'loss': 0.1788, 'grad_norm': 0.8197123408317566, 'learning_rate': 0.0002841000524750744, 'epoch': 0.43}
{'loss': 0.1888, 'grad_norm': 1.1192716360092163, 'learning_rate': 0.00028322546790274624, 'epoch': 0.43}
{'loss': 0.1791, 'grad_norm': 0.8012257814407349, 'learning_rate': 0.0002823508833304181, 'epoch': 0.44}
{'loss': 0.1716, 'grad_norm': 0.8286945819854736, 'learning_rate': 0.0002814762987580899, 'epoch': 0.44}
{'loss': 0.1842, 'grad_norm': 0.8583803772926331, 'learning_rate': 0.00028060171418576175, 'epoch': 0.44}
{'loss': 0.188, 'grad_norm': 0.9629693031311035, 'learning_rate': 0.0002797271296134336, 'epoch': 0.44}
{'loss': 0.1842, 'grad_norm': 0.7097263336181641, 'learning_rate': 0.00027885254504110546, 'epoch': 0.44}
{'loss': 0.1743, 'grad_norm': 1.1317535638809204, 'learning_rate': 0.0002779779604687773, 'epoch': 0.44}
{'loss': 0.1999, 'grad_norm': 0.9125807285308838, 'learning_rate': 0.0002771033758964492, 'epoch': 0.45}
{'loss': 0.1997, 'grad_norm': 0.713546633720398, 'learning_rate': 0.00027622879132412103, 'epoch': 0.45}
{'loss': 0.1897, 'grad_norm': 0.8770443201065063, 'learning_rate': 0.0002753542067517929, 'epoch': 0.45}
{'loss': 0.1723, 'grad_norm': 0.6222749352455139, 'learning_rate': 0.00027447962217946474, 'epoch': 0.45}
{'loss': 0.1834, 'grad_norm': 0.6364176273345947, 'learning_rate': 0.0002736050376071366, 'epoch': 0.45}
{'loss': 0.1788, 'grad_norm': 1.0655503273010254, 'learning_rate': 0.0002727304530348085, 'epoch': 0.45}
{'loss': 0.1969, 'grad_norm': 0.7160043120384216, 'learning_rate': 0.00027185586846248036, 'epoch': 0.46}
{'loss': 0.1851, 'grad_norm': 0.6808965802192688, 'learning_rate': 0.0002709812838901522, 'epoch': 0.46}
{'loss': 0.1712, 'grad_norm': 0.7279796004295349, 'learning_rate': 0.00027010669931782407, 'epoch': 0.46}
{'loss': 0.1999, 'grad_norm': 0.6122650504112244, 'learning_rate': 0.00026923211474549593, 'epoch': 0.46}
{'loss': 0.187, 'grad_norm': 1.1162543296813965, 'learning_rate': 0.0002683575301731678, 'epoch': 0.46}
{'loss': 0.1665, 'grad_norm': 0.9666791558265686, 'learning_rate': 0.00026748294560083964, 'epoch': 0.47}
{'loss': 0.189, 'grad_norm': 1.1285115480422974, 'learning_rate': 0.00026660836102851144, 'epoch': 0.47}
{'loss': 0.1848, 'grad_norm': 0.5779713988304138, 'learning_rate': 0.0002657337764561833, 'epoch': 0.47}
{'loss': 0.1739, 'grad_norm': 1.0197633504867554, 'learning_rate': 0.00026485919188385515, 'epoch': 0.47}
{'loss': 0.1955, 'grad_norm': 0.6234216690063477, 'learning_rate': 0.000263984607311527, 'epoch': 0.47}
{'loss': 0.1502, 'grad_norm': 0.8474957942962646, 'learning_rate': 0.00026311002273919886, 'epoch': 0.47}
{'loss': 0.1866, 'grad_norm': 0.5621004700660706, 'learning_rate': 0.0002622354381668707, 'epoch': 0.48}
{'loss': 0.1655, 'grad_norm': 1.2373950481414795, 'learning_rate': 0.0002613608535945426, 'epoch': 0.48}
{'loss': 0.1768, 'grad_norm': 0.6629137396812439, 'learning_rate': 0.00026048626902221443, 'epoch': 0.48}
{'loss': 0.1985, 'grad_norm': 0.7616671323776245, 'learning_rate': 0.0002596116844498863, 'epoch': 0.48}
{'loss': 0.1758, 'grad_norm': 0.6610012054443359, 'learning_rate': 0.00025873709987755814, 'epoch': 0.48}
{'loss': 0.1837, 'grad_norm': 1.144615650177002, 'learning_rate': 0.00025786251530523005, 'epoch': 0.48}
{'loss': 0.1702, 'grad_norm': 0.7013021111488342, 'learning_rate': 0.0002569879307329019, 'epoch': 0.49}
{'loss': 0.1781, 'grad_norm': 0.9681273102760315, 'learning_rate': 0.00025611334616057376, 'epoch': 0.49}
{'loss': 0.1702, 'grad_norm': 0.72691410779953, 'learning_rate': 0.0002552387615882456, 'epoch': 0.49}
{'loss': 0.1791, 'grad_norm': 0.7859517335891724, 'learning_rate': 0.0002543641770159175, 'epoch': 0.49}
{'loss': 0.1618, 'grad_norm': 0.8432050943374634, 'learning_rate': 0.00025348959244358933, 'epoch': 0.49}
{'loss': 0.168, 'grad_norm': 0.6224837899208069, 'learning_rate': 0.0002526150078712612, 'epoch': 0.5}
{'loss': 0.1674, 'grad_norm': 0.4852631390094757, 'learning_rate': 0.000251740423298933, 'epoch': 0.5}
{'loss': 0.1704, 'grad_norm': 0.7963311672210693, 'learning_rate': 0.00025086583872660484, 'epoch': 0.5}
{'loss': 0.1753, 'grad_norm': 1.35051429271698, 'learning_rate': 0.00024999125415427675, 'epoch': 0.5}
{'loss': 0.1757, 'grad_norm': 1.141932487487793, 'learning_rate': 0.0002491166695819486, 'epoch': 0.5}
{'loss': 0.1633, 'grad_norm': 0.5486917495727539, 'learning_rate': 0.0002482420850096204, 'epoch': 0.5}
{'loss': 0.1589, 'grad_norm': 0.35704508423805237, 'learning_rate': 0.00024736750043729226, 'epoch': 0.51}
{'loss': 0.175, 'grad_norm': 0.8554601669311523, 'learning_rate': 0.0002464929158649641, 'epoch': 0.51}
{'loss': 0.1772, 'grad_norm': 0.6120225191116333, 'learning_rate': 0.000245618331292636, 'epoch': 0.51}
{'loss': 0.1673, 'grad_norm': 0.662331223487854, 'learning_rate': 0.00024474374672030783, 'epoch': 0.51}
{'loss': 0.1729, 'grad_norm': 0.8685151934623718, 'learning_rate': 0.00024388665383942627, 'epoch': 0.51}
{'loss': 0.1726, 'grad_norm': 0.769055962562561, 'learning_rate': 0.00024301206926709813, 'epoch': 0.51}
{'loss': 0.1668, 'grad_norm': 0.7980163097381592, 'learning_rate': 0.00024213748469476999, 'epoch': 0.52}
{'loss': 0.1629, 'grad_norm': 0.72940593957901, 'learning_rate': 0.00024126290012244184, 'epoch': 0.52}
{'loss': 0.1817, 'grad_norm': 1.1394298076629639, 'learning_rate': 0.0002403883155501137, 'epoch': 0.52}
{'loss': 0.1641, 'grad_norm': 1.1191478967666626, 'learning_rate': 0.00023951373097778555, 'epoch': 0.52}
{'loss': 0.1652, 'grad_norm': 0.8149009346961975, 'learning_rate': 0.0002386391464054574, 'epoch': 0.52}
{'loss': 0.1751, 'grad_norm': 0.6259236931800842, 'learning_rate': 0.0002377645618331293, 'epoch': 0.52}
{'loss': 0.1528, 'grad_norm': 0.8010369539260864, 'learning_rate': 0.00023688997726080115, 'epoch': 0.53}
{'loss': 0.1642, 'grad_norm': 1.3176000118255615, 'learning_rate': 0.00023601539268847298, 'epoch': 0.53}
{'loss': 0.1429, 'grad_norm': 0.9073918461799622, 'learning_rate': 0.00023514080811614483, 'epoch': 0.53}
{'loss': 0.1567, 'grad_norm': 1.4721211194992065, 'learning_rate': 0.0002342662235438167, 'epoch': 0.53}
{'loss': 0.189, 'grad_norm': 0.82064288854599, 'learning_rate': 0.00023339163897148854, 'epoch': 0.53}
{'loss': 0.1692, 'grad_norm': 1.2390954494476318, 'learning_rate': 0.0002325170543991604, 'epoch': 0.54}
{'loss': 0.1539, 'grad_norm': 0.5445566177368164, 'learning_rate': 0.00023164246982683225, 'epoch': 0.54}
{'loss': 0.1566, 'grad_norm': 0.7210032939910889, 'learning_rate': 0.00023076788525450414, 'epoch': 0.54}
{'loss': 0.1642, 'grad_norm': 0.7991585731506348, 'learning_rate': 0.000229893300682176, 'epoch': 0.54}
{'loss': 0.1626, 'grad_norm': 0.5599455833435059, 'learning_rate': 0.00022901871610984782, 'epoch': 0.54}
{'loss': 0.158, 'grad_norm': 0.8487142324447632, 'learning_rate': 0.00022814413153751968, 'epoch': 0.54}
{'loss': 0.1652, 'grad_norm': 0.906568169593811, 'learning_rate': 0.00022726954696519153, 'epoch': 0.55}
{'loss': 0.1769, 'grad_norm': 0.5947332382202148, 'learning_rate': 0.0002263949623928634, 'epoch': 0.55}
{'loss': 0.1692, 'grad_norm': 0.3802328109741211, 'learning_rate': 0.00022552037782053524, 'epoch': 0.55}
{'loss': 0.1826, 'grad_norm': 1.0419152975082397, 'learning_rate': 0.0002246457932482071, 'epoch': 0.55}
{'loss': 0.1752, 'grad_norm': 0.8386328220367432, 'learning_rate': 0.00022377120867587895, 'epoch': 0.55}
{'loss': 0.1568, 'grad_norm': 0.6444077491760254, 'learning_rate': 0.00022289662410355084, 'epoch': 0.55}
{'loss': 0.154, 'grad_norm': 0.9921332001686096, 'learning_rate': 0.0002220220395312227, 'epoch': 0.56}
{'loss': 0.1738, 'grad_norm': 0.5735526084899902, 'learning_rate': 0.00022114745495889452, 'epoch': 0.56}
{'loss': 0.163, 'grad_norm': 0.783649206161499, 'learning_rate': 0.00022027287038656638, 'epoch': 0.56}
{'loss': 0.1588, 'grad_norm': 0.7531728148460388, 'learning_rate': 0.00021939828581423823, 'epoch': 0.56}
{'loss': 0.1567, 'grad_norm': 0.6987279653549194, 'learning_rate': 0.0002185237012419101, 'epoch': 0.56}
{'loss': 0.1577, 'grad_norm': 0.6946946978569031, 'learning_rate': 0.00021764911666958194, 'epoch': 0.56}
{'loss': 0.1557, 'grad_norm': 1.0622681379318237, 'learning_rate': 0.0002167745320972538, 'epoch': 0.57}
{'loss': 0.1632, 'grad_norm': 0.4714926481246948, 'learning_rate': 0.00021589994752492568, 'epoch': 0.57}
{'loss': 0.1571, 'grad_norm': 0.7823654413223267, 'learning_rate': 0.00021502536295259754, 'epoch': 0.57}
{'loss': 0.1539, 'grad_norm': 0.7383677959442139, 'learning_rate': 0.0002141507783802694, 'epoch': 0.57}
{'loss': 0.1677, 'grad_norm': 1.2786797285079956, 'learning_rate': 0.00021327619380794122, 'epoch': 0.57}
{'loss': 0.1469, 'grad_norm': 0.5914157629013062, 'learning_rate': 0.00021240160923561308, 'epoch': 0.58}
{'loss': 0.1649, 'grad_norm': 0.9477177262306213, 'learning_rate': 0.00021152702466328493, 'epoch': 0.58}
{'loss': 0.16, 'grad_norm': 0.48614707589149475, 'learning_rate': 0.0002106524400909568, 'epoch': 0.58}
{'loss': 0.1588, 'grad_norm': 0.8654075264930725, 'learning_rate': 0.00020977785551862864, 'epoch': 0.58}
{'loss': 0.1477, 'grad_norm': 0.8785865306854248, 'learning_rate': 0.00020890327094630053, 'epoch': 0.58}
{'loss': 0.1527, 'grad_norm': 0.4936252534389496, 'learning_rate': 0.00020802868637397238, 'epoch': 0.58}
{'loss': 0.1485, 'grad_norm': 0.5596297383308411, 'learning_rate': 0.00020715410180164424, 'epoch': 0.59}
{'loss': 0.1568, 'grad_norm': 0.6009906530380249, 'learning_rate': 0.00020627951722931607, 'epoch': 0.59}
{'loss': 0.1668, 'grad_norm': 0.6351867914199829, 'learning_rate': 0.00020540493265698792, 'epoch': 0.59}
{'loss': 0.1568, 'grad_norm': 0.8732869625091553, 'learning_rate': 0.00020453034808465978, 'epoch': 0.59}
{'loss': 0.1656, 'grad_norm': 0.5326852798461914, 'learning_rate': 0.00020365576351233163, 'epoch': 0.59}
{'loss': 0.143, 'grad_norm': 0.46858885884284973, 'learning_rate': 0.0002027811789400035, 'epoch': 0.59}
{'loss': 0.1659, 'grad_norm': 0.8623494505882263, 'learning_rate': 0.00020190659436767537, 'epoch': 0.6}
{'loss': 0.1502, 'grad_norm': 1.2231661081314087, 'learning_rate': 0.00020103200979534723, 'epoch': 0.6}
{'loss': 0.1563, 'grad_norm': 0.6598613858222961, 'learning_rate': 0.00020015742522301908, 'epoch': 0.6}
{'loss': 0.1556, 'grad_norm': 0.8571205735206604, 'learning_rate': 0.00019928284065069094, 'epoch': 0.6}
{'loss': 0.162, 'grad_norm': 1.1185474395751953, 'learning_rate': 0.00019840825607836277, 'epoch': 0.6}
{'loss': 0.1518, 'grad_norm': 0.5319302082061768, 'learning_rate': 0.00019753367150603462, 'epoch': 0.61}
{'loss': 0.1474, 'grad_norm': 0.6043446660041809, 'learning_rate': 0.00019665908693370648, 'epoch': 0.61}
{'loss': 0.1449, 'grad_norm': 0.691895067691803, 'learning_rate': 0.00019578450236137833, 'epoch': 0.61}
{'loss': 0.13, 'grad_norm': 0.539732038974762, 'learning_rate': 0.00019490991778905022, 'epoch': 0.61}
{'loss': 0.2098, 'grad_norm': 0.6543959975242615, 'learning_rate': 0.00019403533321672207, 'epoch': 0.61}
{'loss': 0.1684, 'grad_norm': 0.7732526659965515, 'learning_rate': 0.00019316074864439393, 'epoch': 0.61}
{'loss': 0.1657, 'grad_norm': 0.5373871326446533, 'learning_rate': 0.00019228616407206578, 'epoch': 0.62}
{'loss': 0.1603, 'grad_norm': 0.5918147563934326, 'learning_rate': 0.0001914115794997376, 'epoch': 0.62}
{'loss': 0.15, 'grad_norm': 6.785468101501465, 'learning_rate': 0.00019055448661885606, 'epoch': 0.62}
{'loss': 0.1507, 'grad_norm': 0.6763975620269775, 'learning_rate': 0.0001896799020465279, 'epoch': 0.62}
{'loss': 0.1569, 'grad_norm': 0.8156253695487976, 'learning_rate': 0.00018880531747419977, 'epoch': 0.62}
{'loss': 0.1514, 'grad_norm': 1.0140334367752075, 'learning_rate': 0.00018793073290187162, 'epoch': 0.62}
{'loss': 0.1497, 'grad_norm': 0.4519312083721161, 'learning_rate': 0.00018705614832954345, 'epoch': 0.63}
{'loss': 0.1565, 'grad_norm': 0.7957239747047424, 'learning_rate': 0.0001861815637572153, 'epoch': 0.63}
{'loss': 0.1581, 'grad_norm': 0.4394358694553375, 'learning_rate': 0.00018530697918488716, 'epoch': 0.63}
{'loss': 0.1483, 'grad_norm': 0.9271988868713379, 'learning_rate': 0.00018443239461255905, 'epoch': 0.63}
{'loss': 0.1507, 'grad_norm': 0.7778096795082092, 'learning_rate': 0.0001835578100402309, 'epoch': 0.63}
{'loss': 0.1536, 'grad_norm': 0.6444777250289917, 'learning_rate': 0.00018268322546790276, 'epoch': 0.63}
{'loss': 0.1502, 'grad_norm': 0.5879107713699341, 'learning_rate': 0.0001818086408955746, 'epoch': 0.64}
{'loss': 0.147, 'grad_norm': 0.6938713788986206, 'learning_rate': 0.00018093405632324647, 'epoch': 0.64}
{'loss': 0.139, 'grad_norm': 0.6338784694671631, 'learning_rate': 0.00018005947175091832, 'epoch': 0.64}
{'loss': 0.1316, 'grad_norm': 0.7759534120559692, 'learning_rate': 0.00017918488717859015, 'epoch': 0.64}
{'loss': 0.1414, 'grad_norm': 0.5837894082069397, 'learning_rate': 0.000178310302606262, 'epoch': 0.64}
{'loss': 0.1363, 'grad_norm': 0.48516786098480225, 'learning_rate': 0.0001774357180339339, 'epoch': 0.65}
{'loss': 0.1406, 'grad_norm': 0.6116285920143127, 'learning_rate': 0.00017656113346160575, 'epoch': 0.65}
{'loss': 0.1305, 'grad_norm': 0.5407836437225342, 'learning_rate': 0.0001756865488892776, 'epoch': 0.65}
{'loss': 0.13, 'grad_norm': 1.1464098691940308, 'learning_rate': 0.00017481196431694946, 'epoch': 0.65}
{'loss': 0.14, 'grad_norm': 0.5380340218544006, 'learning_rate': 0.0001739373797446213, 'epoch': 0.65}
{'loss': 0.1384, 'grad_norm': 0.7090141177177429, 'learning_rate': 0.00017306279517229317, 'epoch': 0.65}
{'loss': 0.1394, 'grad_norm': 0.461270272731781, 'learning_rate': 0.00017218821059996502, 'epoch': 0.66}
{'loss': 0.1421, 'grad_norm': 0.8539566397666931, 'learning_rate': 0.00017131362602763685, 'epoch': 0.66}
{'loss': 0.1534, 'grad_norm': 0.7361482381820679, 'learning_rate': 0.00017043904145530874, 'epoch': 0.66}
{'loss': 0.1294, 'grad_norm': 0.6380952000617981, 'learning_rate': 0.0001695644568829806, 'epoch': 0.66}
{'loss': 0.1287, 'grad_norm': 0.8493390083312988, 'learning_rate': 0.00016868987231065245, 'epoch': 0.66}
{'loss': 0.1439, 'grad_norm': 0.8116384744644165, 'learning_rate': 0.0001678152877383243, 'epoch': 0.66}
{'loss': 0.1355, 'grad_norm': 0.3517680764198303, 'learning_rate': 0.00016694070316599616, 'epoch': 0.67}
{'loss': 0.1362, 'grad_norm': 0.6585323810577393, 'learning_rate': 0.000166066118593668, 'epoch': 0.67}
{'loss': 0.1331, 'grad_norm': 0.6748337745666504, 'learning_rate': 0.00016519153402133987, 'epoch': 0.67}
{'loss': 0.1499, 'grad_norm': 0.5998527407646179, 'learning_rate': 0.0001643169494490117, 'epoch': 0.67}
{'loss': 0.1422, 'grad_norm': 0.8990945219993591, 'learning_rate': 0.00016344236487668358, 'epoch': 0.67}
{'loss': 0.1526, 'grad_norm': 0.818386435508728, 'learning_rate': 0.00016256778030435544, 'epoch': 0.68}
{'loss': 0.1456, 'grad_norm': 0.6398155689239502, 'learning_rate': 0.0001616931957320273, 'epoch': 0.68}
{'loss': 0.1413, 'grad_norm': 0.5859267711639404, 'learning_rate': 0.00016081861115969915, 'epoch': 0.68}
{'loss': 0.1354, 'grad_norm': 0.6111533045768738, 'learning_rate': 0.000159944026587371, 'epoch': 0.68}
{'loss': 0.1269, 'grad_norm': 1.0428704023361206, 'learning_rate': 0.00015906944201504286, 'epoch': 0.68}
{'loss': 0.1377, 'grad_norm': 0.4767073392868042, 'learning_rate': 0.00015819485744271471, 'epoch': 0.68}
{'loss': 0.1404, 'grad_norm': 0.9858863949775696, 'learning_rate': 0.00015732027287038657, 'epoch': 0.69}
{'loss': 0.1216, 'grad_norm': 0.7070280313491821, 'learning_rate': 0.00015644568829805843, 'epoch': 0.69}
{'loss': 0.1341, 'grad_norm': 0.7698625922203064, 'learning_rate': 0.00015557110372573028, 'epoch': 0.69}
{'loss': 0.1341, 'grad_norm': 0.764784038066864, 'learning_rate': 0.00015469651915340214, 'epoch': 0.69}
{'loss': 0.1342, 'grad_norm': 0.7714321613311768, 'learning_rate': 0.000153821934581074, 'epoch': 0.69}
{'loss': 0.136, 'grad_norm': 0.47960764169692993, 'learning_rate': 0.00015294735000874585, 'epoch': 0.69}
{'loss': 0.1286, 'grad_norm': 0.7369657754898071, 'learning_rate': 0.0001520727654364177, 'epoch': 0.7}
{'loss': 0.1201, 'grad_norm': 0.6040551662445068, 'learning_rate': 0.00015119818086408956, 'epoch': 0.7}
{'loss': 0.1334, 'grad_norm': 0.5606692433357239, 'learning_rate': 0.00015032359629176141, 'epoch': 0.7}
{'loss': 0.1236, 'grad_norm': 0.7470909953117371, 'learning_rate': 0.00014944901171943327, 'epoch': 0.7}
{'loss': 0.1262, 'grad_norm': 0.6426637172698975, 'learning_rate': 0.00014857442714710513, 'epoch': 0.7}
{'loss': 0.1313, 'grad_norm': 0.6411193013191223, 'learning_rate': 0.00014769984257477698, 'epoch': 0.7}
{'loss': 0.1328, 'grad_norm': 0.5103916525840759, 'learning_rate': 0.00014682525800244884, 'epoch': 0.71}
{'loss': 0.1144, 'grad_norm': 0.6424274444580078, 'learning_rate': 0.0001459506734301207, 'epoch': 0.71}
{'loss': 0.1406, 'grad_norm': 0.5049123167991638, 'learning_rate': 0.00014507608885779255, 'epoch': 0.71}
{'loss': 0.1226, 'grad_norm': 0.6371343731880188, 'learning_rate': 0.0001442015042854644, 'epoch': 0.71}
{'loss': 0.13, 'grad_norm': 0.8758412003517151, 'learning_rate': 0.00014332691971313626, 'epoch': 0.71}
{'loss': 0.1362, 'grad_norm': 0.633294939994812, 'learning_rate': 0.00014245233514080814, 'epoch': 0.72}
{'loss': 0.1313, 'grad_norm': 0.7363790273666382, 'learning_rate': 0.00014157775056847997, 'epoch': 0.72}
{'loss': 0.1369, 'grad_norm': 1.2005728483200073, 'learning_rate': 0.00014070316599615183, 'epoch': 0.72}
{'loss': 0.1287, 'grad_norm': 0.7563958168029785, 'learning_rate': 0.00013982858142382368, 'epoch': 0.72}
{'loss': 0.1167, 'grad_norm': 0.7196944952011108, 'learning_rate': 0.00013895399685149554, 'epoch': 0.72}
{'loss': 0.1377, 'grad_norm': 0.7187480926513672, 'learning_rate': 0.0001380794122791674, 'epoch': 0.72}
{'loss': 0.1402, 'grad_norm': 0.900549054145813, 'learning_rate': 0.00013720482770683925, 'epoch': 0.73}
{'loss': 0.1296, 'grad_norm': 0.9466389417648315, 'learning_rate': 0.0001363302431345111, 'epoch': 0.73}
{'loss': 0.127, 'grad_norm': 0.6404204368591309, 'learning_rate': 0.000135455658562183, 'epoch': 0.73}
{'loss': 0.126, 'grad_norm': 0.7521035671234131, 'learning_rate': 0.00013458107398985484, 'epoch': 0.73}
{'loss': 0.1323, 'grad_norm': 0.734857439994812, 'learning_rate': 0.00013370648941752667, 'epoch': 0.73}
{'loss': 0.1422, 'grad_norm': 0.6490209102630615, 'learning_rate': 0.00013283190484519853, 'epoch': 0.73}
{'loss': 0.1309, 'grad_norm': 0.7765439748764038, 'learning_rate': 0.00013195732027287038, 'epoch': 0.74}
{'loss': 0.1304, 'grad_norm': 0.5065125226974487, 'learning_rate': 0.00013108273570054224, 'epoch': 0.74}
{'loss': 0.1229, 'grad_norm': 0.6511217951774597, 'learning_rate': 0.0001302081511282141, 'epoch': 0.74}
{'loss': 0.1349, 'grad_norm': 0.5519959330558777, 'learning_rate': 0.00012933356655588595, 'epoch': 0.74}
{'loss': 0.1184, 'grad_norm': 0.49803534150123596, 'learning_rate': 0.00012845898198355783, 'epoch': 0.74}
{'loss': 0.1216, 'grad_norm': 0.5746598243713379, 'learning_rate': 0.0001275843974112297, 'epoch': 0.75}
{'loss': 0.1265, 'grad_norm': 0.5298076272010803, 'learning_rate': 0.00012670981283890152, 'epoch': 0.75}
{'loss': 0.1199, 'grad_norm': 0.2797178626060486, 'learning_rate': 0.00012583522826657337, 'epoch': 0.75}
{'loss': 0.1344, 'grad_norm': 0.5655416250228882, 'learning_rate': 0.00012496064369424523, 'epoch': 0.75}
{'loss': 0.1183, 'grad_norm': 0.7389714121818542, 'learning_rate': 0.00012408605912191708, 'epoch': 0.75}
{'loss': 0.1267, 'grad_norm': 0.6792543530464172, 'learning_rate': 0.00012321147454958894, 'epoch': 0.75}
{'loss': 0.1132, 'grad_norm': 0.6002572774887085, 'learning_rate': 0.0001223368899772608, 'epoch': 0.76}
{'loss': 0.1104, 'grad_norm': 0.6355276107788086, 'learning_rate': 0.00012146230540493266, 'epoch': 0.76}
{'loss': 0.137, 'grad_norm': 0.24168018996715546, 'learning_rate': 0.0001205877208326045, 'epoch': 0.76}
{'loss': 0.142, 'grad_norm': 0.6366267204284668, 'learning_rate': 0.00011971313626027637, 'epoch': 0.76}
{'loss': 0.123, 'grad_norm': 0.6271482706069946, 'learning_rate': 0.00011883855168794823, 'epoch': 0.76}
{'loss': 0.1372, 'grad_norm': 0.5605090260505676, 'learning_rate': 0.00011796396711562009, 'epoch': 0.76}
{'loss': 0.1266, 'grad_norm': 0.5832276940345764, 'learning_rate': 0.00011708938254329193, 'epoch': 0.77}
{'loss': 0.1269, 'grad_norm': 0.3559214174747467, 'learning_rate': 0.0001162147979709638, 'epoch': 0.77}
{'loss': 0.1337, 'grad_norm': 0.6346369981765747, 'learning_rate': 0.00011534021339863565, 'epoch': 0.77}
{'loss': 0.1116, 'grad_norm': 0.5440351366996765, 'learning_rate': 0.00011446562882630751, 'epoch': 0.77}
{'loss': 0.1164, 'grad_norm': 0.6257871985435486, 'learning_rate': 0.00011359104425397935, 'epoch': 0.77}
{'loss': 0.1214, 'grad_norm': 0.6163299679756165, 'learning_rate': 0.00011271645968165122, 'epoch': 0.77}
{'loss': 0.1124, 'grad_norm': 0.3854907751083374, 'learning_rate': 0.00011184187510932308, 'epoch': 0.78}
{'loss': 0.1103, 'grad_norm': 0.5501142740249634, 'learning_rate': 0.00011096729053699493, 'epoch': 0.78}
{'loss': 0.1149, 'grad_norm': 0.3731985092163086, 'learning_rate': 0.00011009270596466679, 'epoch': 0.78}
{'loss': 0.1274, 'grad_norm': 0.7043486833572388, 'learning_rate': 0.00010921812139233864, 'epoch': 0.78}
{'loss': 0.1134, 'grad_norm': 0.5305310487747192, 'learning_rate': 0.0001083435368200105, 'epoch': 0.78}
{'loss': 0.1275, 'grad_norm': 0.40866348147392273, 'learning_rate': 0.00010746895224768235, 'epoch': 0.79}
{'loss': 0.1254, 'grad_norm': 0.7866566777229309, 'learning_rate': 0.00010659436767535421, 'epoch': 0.79}
{'loss': 0.1264, 'grad_norm': 0.7402206063270569, 'learning_rate': 0.00010571978310302606, 'epoch': 0.79}
{'loss': 0.1136, 'grad_norm': 0.5471011400222778, 'learning_rate': 0.00010484519853069792, 'epoch': 0.79}
{'loss': 0.1212, 'grad_norm': 0.5183655619621277, 'learning_rate': 0.00010397061395836978, 'epoch': 0.79}
{'loss': 0.1107, 'grad_norm': 0.8578404188156128, 'learning_rate': 0.00010309602938604163, 'epoch': 0.79}
{'loss': 0.1222, 'grad_norm': 0.9123086929321289, 'learning_rate': 0.00010222144481371349, 'epoch': 0.8}
{'loss': 0.1326, 'grad_norm': 0.5529984831809998, 'learning_rate': 0.00010134686024138534, 'epoch': 0.8}
{'loss': 0.1067, 'grad_norm': 0.2403440773487091, 'learning_rate': 0.0001004722756690572, 'epoch': 0.8}
